brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure
海马,海马7X,https://p3-dcd.byteimg.com/img/motor-mis-img/0ccdcce434e8438ddd85acf1f1502c03~tplv-resize:640:0.png,11,"[12.98, 16.38]",一汽海马,595,紧凑型MPV,汽油,2023.08,5年或10万公里
红旗,红旗国雅,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/82a7048d558c42349828a5d5f4b70a89~tplv-resize:640:0.png,10,"[140, 186]",一汽红旗,596,大型车,油电混合,2024.11,4年或10万公里
蔚来,蔚来ES7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8fc34074ec684d1990b28b45fbf644bc~tplv-resize:640:0.png,10,"[43.8, 51.8]",蔚来,597,中大型SUV,纯电动,2024.02,3年或12万公里
小鹏汽车,小鹏P5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a638941d454742058547308ebfab52d2~tplv-resize:640:0.png,9,"[13.69, 15.49]",小鹏汽车,598,紧凑型车,纯电动,2023.09,4年或10万公里
凯迪拉克,凯迪拉克CT4,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/5312e1be61924f1988aaf45a2d8bfbb0~tplv-resize:640:0.png,8,"[16.97, 20.97]",上汽通用凯迪拉克,599,中型车,汽油,2022.11,3年不限里程
别克,昂扬,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/83dfea1c6d9a4ca6a1d324a8c13ae3e6~tplv-resize:640:0.png,7,"[11.29, 13.89]",上汽通用别克,600,紧凑型SUV,汽油,2021.08,3年或10万公里
五菱汽车,凯捷Victory,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5564c09fd91040f0984815b9669d6763~tplv-resize:640:0.png,7,"[8.58, 14.98]",上汽通用五菱,601,紧凑型MPV,汽油,2023.11,3年或10万公里
红旗,红旗E-HS9,https://p3-dcd.byteimg.com/img/motor-mis-img/fb5c6d20cd6044b28f6eec55dcd6c61c~tplv-resize:640:0.png,7,"[45.98, 69.98]",一汽红旗,602,大型SUV,纯电动,2024.03,4年或10万公里
红旗,红旗国耀,https://p9-dcd.byteimg.com/img/motor-mis-img/0b094b3ada0704b3ef49fa69acb10d59~tplv-resize:640:0.png,6,"[136.58, 146.58]",一汽红旗,603,大型SUV,汽油,2022.08,4年或10万公里
荣威,荣威RX9,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7118e0bee36049a283022e08e4995b36~tplv-resize:640:0.png,6,"[17.58, 24.38]",上汽集团,604,中大型SUV,汽油,2023.03,3年或10万公里
红旗,红旗国礼,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/dcc20ee3f08749d9bd2a6eb1febf1d11~tplv-resize:640:0.png,5,"[718, 718]",一汽红旗,605,大型车,汽油,2024.06,4年或10万公里
大众,探影,https://p3-dcd.byteimg.com/img/motor-mis-img/1f13ff8a44ab52143390f45ff0a7b8b5~tplv-resize:640:0.png,4,"[8.59, 13.09]",一汽-大众,606,小型SUV,汽油,2023.09,3年或10万公里
北京,北京BJ80,https://p9-dcd.byteimg.com/img/motor-mis-img/4f52b32a408cd7fd40a897d72970964f~tplv-resize:640:0.png,4,"[29.79, 39.8]",北京汽车,607,中大型SUV,汽油,2023.12,3年或10万公里
吉利几何,吉利几何G6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2aa2a7143c4c4d849d972ea8ee260ca2~tplv-resize:640:0.png,3,"[11.98, 18.28]",吉利几何,608,紧凑型车,纯电动,2023.09,4年或12万公里
福特,EVOS,https://p3-dcd.byteimg.com/img/motor-mis-img/62f1f5c9892cfbf4cf1c75e071638aa7~tplv-resize:640:0.png,3,"[19.98, 25.98]",长安福特,609,中型SUV,汽油,2021.11,3年或10万公里
丰田,RAV4荣放PHEV,https://p9-dcd.byteimg.com/img/motor-mis-img/4fcf011be1ed190903989d9a4c87225d~tplv-resize:640:0.png,3,"[23.68, 29.78]",一汽丰田,610,紧凑型SUV,插电式混合动力,2024.09,3年或10万公里
长安,长安CS95,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c8c2f3936912439c9a470b5aaa1ee7e1~tplv-resize:640:0.png,3,"[16.79, 19.19]",长安汽车,611,中大型SUV,汽油,2023.02,3年或10万公里
江淮汽车,江淮A5 PLUS,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e5430a14461b4eb6abff5a4265b9dd3a~tplv-resize:640:0.png,2,"[5.28, 12.68]",江汽集团,612,紧凑型车,汽油,2024.03,3年或10万公里
上汽大通MAXUS,大家MIFA氢,https://p3-dcd.byteimg.com/img/motor-mis-img/c75885b65ae6a88d10fc9c0e07324e11~tplv-resize:640:0.png,2,"[79.38, 89.38]",上汽大通,613,中大型MPV,氢燃料电池,2022.06,3年或8万公里
凯翼,轩度,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/01a8d7ccd96c4467ac31dc7f624a5a3f~tplv-resize:640:0.png,2,"[7.98, 9.39]",凯翼汽车,614,紧凑型车,汽油,2023.06,3年或10万公里
沃尔沃,沃尔沃C40 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/a33abe2401429de388c10fa422965b66~tplv-resize:640:0.png,2,"[29.2, 34.2]",沃尔沃亚太,615,紧凑型SUV,纯电动,2023.10,3年不限公里
大众,ID.6 X,https://p3-dcd.byteimg.com/img/motor-mis-img/bc5400d7759589d05ac39a0f52362327~tplv-resize:640:0.png,2,"[19.39, 22.79]",上汽大众,616,中大型SUV,纯电动,2023.04,3年或10万公里
奔腾,奔腾T55,https://p9-dcd.byteimg.com/img/motor-mis-img/5eb9a1106aaeba38383586d41c10fd06~tplv-resize:640:0.png,2,"[8.19, 10.09]",一汽奔腾,617,紧凑型SUV,汽油,2023.04,3年或10万公里
沃尔沃,沃尔沃XC40 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/31d2b6da640b935204b7bfc42e4206a2~tplv-resize:640:0.png,1,"[28.29, 32.2]",沃尔沃亚太,618,紧凑型SUV,纯电动,2023.10,3年不限公里
本田,享域,https://p3-dcd.byteimg.com/img/motor-mis-img/f2ed945c45d908125c08d0c9ae3c718c~tplv-resize:640:0.png,1,"[10.98, 16.99]",东风本田,619,紧凑型车,汽油,2022.03,3年或10万公里
长安凯程,长安之星9 EV,https://p9-dcd.byteimg.com/img/motor-mis-img/628f41aac12211548f30b7868b5ce3ab~tplv-resize:640:0.png,1,"[13.28, 16.89]",长安轻型车,620,微面,纯电动,2024.03,3年或6万公里
